Actual,Predicted,ROUGE-1,ROUGE-2,ROUGE-L,ROUGE-Lsum
"Photographs taken after the 7.8-magnitude earthquake sparked an avalanche on Mount Everest on Saturday show the campsite buried beneath snow and belongings strewn across the mountain .
Eighteen people were killed in the avalanche, including three Americans, and more than 60 were injured .
Survivors recalled harrowing tales of being pummeled by snow and rocks as they prayed for their lives .
The massive earthquake is believed to have killed at least 4,352 people across the region .","Eighteen people died in the avalanche, including four Americans, and 61 were injured. The avalanche started on Mount Kumori, a 23,000-foot-high mountain just a few miles from Everest, and gathered strength as it tore across the world's highest peak.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Manchester United are set to strengthen their squad again this summer .
Felipe Anderson has attracted interest from PSG and Manchester City .
Liverpool and Arsenal are also keen on Lazio's Brazilian midfielder .
Louis van Gaal hopes to sign two strikers when the transfer window opens .
Gonzalo Higuain is unsettled at Napoli with boss Rafa Benitez set to leave .","Lazio midfielder Felipe Anderson has attracted interest from PSG, Manchester City, Liverpool and Arsenal. Gonzalo Higuain is unsettled at Napoli with coach Rafa Benitez poised to leave.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Phil Taylor suffered his fourth loss of the season with Thursday's defeat .
Peter Wright lost 7-4 to Adrian Lewis, while Kim Huybrechts drew 6-6 with Stephen Bunting on 'Judgement Night' in Manchester .
Results meant Wright suffered elimination due to leg difference .
League leader Michael van Gerwen romped to a 7-4 win over James Wade .
Raymond van Barneveld drew 6-6 with Gary Anderson in the other clash .",Phil Taylor suffers fourth loss of the Premier League season with defeat to Dave Chisnall. The 54-year-old squandered a 4-2 lead to lose the next five legs and the match 7-4. Chisnall moved up to second in the table after Gary Anderson drew with Raymond van Barneveld. Raymond van Barneveld survived elimination on 'Judgement Night' with a 6-6 draw against Gary Anderson.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Aurelio De Laurentiis furious after semi-final elimination by Lazio .
Napoli owner threatened to send the team to an 'unlimited training camp'
Rafael Benitez's side now only have the Europa League as a trophy chance .","Napoli president Aurelio De Laurentiis has threatened to send his players to a training camp 'for an unlimited period of time' if they do not improve between now and the end of the season. De Laurentiis was furious after his team continued their recent slide by losing 1-0 at home to Lazio in the second leg of their Coppa Italia semi-final on Wednesday. The result heaped more pressure on manager Rafael Benitez, who has not matched the success of his first season.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Jehovah's Witness and her baby have died after refusing blood transfusion .
The 28-year-old suffered from leukemia but refused treatment due to beliefs .
Over 80 per cent of treated pregnant leukemia sufferers go into remission .
Doctors and staff have described the distressing scene after the baby died and then the woman suffered a fatal stroke and multi-organ failure .",The 28-year-old was diagnosed with leukemia seven months into her pregnancy. Doctors told her she could give birth via a caesarean section and undergo chemotherapy but both would require her to have a blood transfusion. The Sydney woman refused both options due to her religious beliefs. Her baby died 13 days after her diagnosis after suffering a stroke and multi-organ failure.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Patrick de Koster will go 'around the world' to talk about Kevin de Bruyne .
The Wolfsburg midfielder is wanted by Manchester City and Bayern Munich .
De Koster has admitted having talks with City chiefs this season .
But he has not spoken to Manchester United about a move for his client .
De Bruyne remains happy at Wolfsburg and could yet remain at the club .","Kevin de Bruyne has attracted interest from Manchester City, Bayern Munich and Paris Saint-Germain. Patrick de Koster admits he could receive 20 phone calls a day about the midfielder. De Bruyne has scored 10 goals and 17 assists so far this season.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"On Tuesday, SpaceX made a third attempt to land booster on a barge .
But the booster tipped over after hitting its target and was destroyed .
New footage reveals how rocket overcompensated for its extreme tilt .
Falcon 9 today reach the ISS with supplies for the astronauts onboard .","On Tuesday, SpaceX came incredibly close to landing its Falcon 9 rocket booster on a barge in the middle of the Atlantic. Now, leaked footage reveals just how close Elon Musk's firm came to success, with a close-up view of the daring attempt shot on a GoPro camera. A deleted tweet by Musk says that the rocket appeared to be suffering from'stiction in the biprop throttle valve, resulting in control system phase lag' This means the valve controlling the flow propellent and oxidiser to the engine wasn't moving fast enough. As a result, the actions from rocket's computers couldn't be acted upon in time to correct the",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Norway's Alexander Kristoff won race after sprint finish with Niki Terpstra .
Geraint Thomas was among favourites to claim title following recent win .
The Welshman was unable to recover ground on Kristoff and Terpstra .",Geraint Thomas has to settle for 14th place in the Tour of Flanders. Norwegian Alexander Kristoff wins sprint finish with Holland's Niki Terpstra. Team Sky's Geraint Thomas finishes in 14th position after struggling to close the gap.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Exclusive: Zinedine Zidane has confirmed Real Madrid are keen on signing Liverpool winger Raheem Sterling .
Sterling has rejected the chance of signing a £100,000 a week deal .
Zidane has revealed Real have been 'monitoring' England ace Sterling .
Real monitored the likes of Gareth Bale and Isco before completing deals .
READ: Liverpool may struggle to sign big names, says Brendan Rodgers .","Zinedine Zidane says Real Madrid are looking for world's best youngsters to add to their squad. Sterling has rejected an offer of £100,000 a week to extend his stay at Anfield. Brendan Rodgers admits Liverpool may struggle to attract top players without Champions League football.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Chelsea to play three matches inside six days in the United States .
They will face New York Red Bulls, Paris Saint-Germain and Barcelona .
Fiorentina will then travel to Stamford Bridge for friendly on August 5 .
Four matches will make up Chelsea's participation in Champions Cup .
READ: Chelsea interested in £43m Antoine Griezmann .",Chelsea will play PSG in North Carolina on July 25. Chelsea will also face the New York Red Bulls on July 22 and Spanish giants Barcelona six days later in Washington. Chelsea will also face Manchester United in the pre-season International Champions Cup.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"LeBron James scores 30 points as Cleveland beat Boston .
Cavaliers beat Celtics 99-91 to extend their lead in series to 2-0 .
Washington Wizards beat Toronto Raptors 117-106 in Canada .
Houston Rockets take 2-0 lead over Dallas Mavericks with 111-99 win .","Washington, Cleveland and Houston all earn 2-0 leads in their NBA first-round playoff series with victories on Tuesday. LeBron James scores 30 points as Cleveland Cavaliers move into 2-0 lead over the Boston Celtics. Cleveland's 99-91 win followed their win at the weekend to put them in a strong position in the tie. Houston also pulled away in the last quarter to beat Dallas 111-99.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Christopher Swain donned protective suit to swim through Gowanus Canal .
Brooklyn waterway is famous dumping site for toxic industrial waste .
Roughly 377million gallons of diluted raw sewage poured in each year .
Swain quit two-thirds of a mile into 1.8-mile journey and said it was like 'swimming into a dirty diaper'
Swimmer gargled peroxide and had special tablet on hand to fight against contaminated water entering his body and making him sick .
He urged faster cleanup of the canal, which is slated for dredging in 2017 .","Christopher Swain wore a protective yellow suit as he went over a railing and into the water around 2pm Wednesday in Brooklyn. He wore a protective yellow suit as he went over a railing and into the water around 2pm Wednesday in Brooklyn. He swam about an hour into the canal in a stunt to urge environmental clean up that ultimately succumbed to the water's pollution. The 19th-century canal was once a major transportation route, but it's now so polluted with industrial and sewer discharges that it must, by law, be cleaned up. The federal Environmental Protection Agency says contaminates include PCBs, which were banned in the",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Aston Villa and Reading both charged with failing to stop spectators encroaching on to the pitch during FA Cup quarter-finals .
Villa's victory over West Brom was marred by chaotic scenes .
Reading's win over Bradford saw fans invade the Madejski Stadium pitch .
Clubs have until Thursday to respond to FA charges .",Aston Villa and Reading have been charged by the Football Association. Both clubs have until Thursday to respond to the charge. Aston Villa's 2-0 win at Villa Park had to be temporarily stopped as fans spilled onto the pitch. Reading fans also invaded the pitch after the Royals beat Bradford 3-0.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Paul Armstrong flew to Cyprus to celebrate new job as IT project manager .
Was stopped at airport with stun gun, baton and knuckle duster in his bag .
Pleaded guilty to possession of a firearm and lost his job before starting it .
26-year-old was sentenced to eight months in jail, suspended for two years .","A holidaymaker who jetted off to Cyprus to celebrate his new job was sacked before starting after returning with a stun gun, baton and knuckle duster in his luggage. Paul Armstrong, 26, of Sunderland, flew to Cyprus with four friends before beginning his new role as an IT project manager. But after a spending spree on the trip, Armstrong was stopped at the airport with the stun gun disguised as a torch, extendable baton and knuckle duster stuffed in his luggage.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Fabio Capello believes England would be much stronger with John Terry .
Terry was  accused of racially abusing Anton Ferdinand back in 2011 .
The defender was stripped of the England captaincy by the FA .
Former England boss Capello believes Terry should have kept his role .",Fabio Capello says defender John Terry is still England's best defender. England would be in a much stronger position if they still had the Chelsea star at their disposal. Terry was accused of racially abusing Anton Ferdinand in 2011. Terry was stripped of his captaincy by the Football Association after being charged by police. Terry retired from international football in September 2012 after the FA pursued their own charges.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Sherrilyn Ifill: Police violence against unarmed African-Americans is a national crisis .
U.S. policing needs dramatic overhaul, she says .","Police brutality against unarmed African-Americans is not new nor reflective of a ""moment."" It's also because we have not yet shown the resolve needed to end it. This is a reality we must face if we are going to reverse course from what has become a national crisis.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Noreen Spendlove was 68 when she developed pain in her left side .
GP referred Noreen for a mammogram which revealed three tumours .
MPs warn that women will die as a result of the screening age limit .
'Extending the age for routine mammograms would mean more lives saved'","8,000 women in their 70s are diagnosed and treated for breast cancer. More than half of the 12,000 women who die from breast cancer every year are over 70. MPs are warning that women will die as a result of the screening age limit.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"The 54-year-old actress covers Marie Claire's career-oriented supplement, which is featured in the May issue of the magazine .","Julia Louis-Dreyfus has revealed that the ultra-short hairstyle she models in the newest season of HBO's political comedy Veep was inspired by Hillary Clinton. The 54-year-old, who stars as fictional US President Selina Meyer in the hit comedy show, was quick to note the scrutiny the former senator and secretary of state has faced as a result of her varying hairstyles over the years. 'Hair, for some reason, is a really big deal,' she said, adding: 'Maybe it's a female-to-female thing'",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Crown Princess Mary spent Sunday on the farm with her children .
Husband Crown Prince Frederik was absent as was Prince Christian, nine .
Spent the day out petting calves and inspecting a herd of cows .
Event took place in the tiny village of Kirke Hyllinge in Zealand .","Crown Princess Mary, 43, treated her three children, Princess Isabella, seven, and twins Princess Josephine and Prince Vincent, four, to a day out at a farm in Kirke Hyllinge, a village in Zealand. The four children, meanwhile, were well-wrapped up in cosy padded jackets and appeared fascinated by the cows grazing in one of the barns.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"The ICC confirm Mustafa Kamal's departure as president .
Kamal unhappy with umpires after India beat Bangladesh at the World Cup .
There will be no immediate replacement for Kamal .",Mustafa Kamal resigned after voicing disquiet at umpire calls in World Cup quarter-final defeat against India. Kamal was unhappy with umpire calls in Bangladesh's World Cup quarter-final defeat to India in Melbourne last month. Kamal was unhappy with umpire calls in his country's World Cup quarter-final defeat to India in Melbourne last month.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Youssouf Mulumbu has revealed votes for the Player of the Year awards .
West Brom midfielder has picked Harry Kane for the main award .
Eden Hazard was selected by Mulumbu for the young player award .",Harry Kane has been given the nod by Youssouf Mulumbu for this season's PFA Player of the Year awards. West Brom midfielder has picked Chelsea wideman Eden Hazard for the young player of the year prize. Kane's 19 Premier League goals this term have impressed Mulumbu.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Jose Mourinho under fire after Chelsea only have 30 per cent possession in Saturday's 1-0 win over Manchester United at Stamford Bridge .
Chelsea's football this season has been pragmatic but ultimately effective .
Mourinho has learnt from the mistakes of last season to lead a title charge .
READ: Mourinho warns his young players he cannot play them all .
CLICK HERE for all the latest Chelsea news .","Jose Mourinho has come under fire for Chelsea's lack of possession during their 1-0 win over Man United. Chelsea's most impressive result during that run-in was a 2-0 win at Liverpool, a game made famous by Steven Gerrard's slip. Chelsea's most impressive result during that run-in was a 2-0 win at Liverpool, a game made famous by Steven Gerrard's slip. Chelsea's most impressive result during that run-in was a 2-0 win at Liverpool, a game made famous by Steven Gerrard's slip. Chelsea's most impressive result during that run-in was a 2-0 win at Liverpool, a game",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Incident occurred over the Arabian Sea in Mumbai Airspace .
A Resolution Advisory alarm is sounded if within 25 seconds of collision .
Both Emirates and Etihad say safety of passengers was not compromised .
Indian officials are now investigating the incident as it was in its airspace .","Dubai-based Emirates referred to the apparent near-miss as an 'air traffic control incident' Neither the Dubai carrier nor Abu Dhabi-based Etihad Airways would say how close the two planes came to each other. However a Resolution Advisory (RA) was given to both planes, meaning the distance between the two aircraft could have resulted in a collision within 25 seconds. Etihad Airways separately says it is investigating 'a reported incident' involving one of its planes traveling in the opposite direction.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Cobain lived with Courtney Love in the two bedroom apartment on Spaulding Avenue in L.A.'s Fairfax district .
The Nirvana frontman lived here in 1991 and 1992 .
Currently owned by Brandon Kleinman .
Heart-Shaped Box was supposedly written in its bathtub .","Kurt Cobain lived in this two-bedroom apartment on Spaulding Avenue in L.A.'s Fairfax district during the height of Nirvana-mania. Cobain and Courtney Love lived in the apartment in 1991 and 1992, just before Frances Bean Cobain was born. It is described as 'beautiful, decorated and clean' - far cry from the squalor revealed in photographs taken when Cobain moved out in 1992.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Renner showed off his vocal skills .
He sang an Ed Sheeran hit .","Jeremy Renner has proved he's more than a one-hit wonder by starring in both ""Avengers"" films, the Oscar-winning ""The Hurt Locker,"" ""American Hustle"" and ""Mission Impossible"" franchises.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"21-year-old student Jackson Gordon has designed and built a functional Batsuit .
Made with money raised on Kickstarter, the outfit has received a prestigious endorsement .","Armatus Design will continue to be a source of inspiration for the cosplay community, but he says he'll continue to focus on his design and cosplay as a hobby. ""It's a dream come true,"" he tells CNN.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Two raiders tried to attack a jewellery shop in Wigan, Greater Manchester .
They smashed in with an axe and sledgehammer but a brave employee managed to hold them back .
Criminals escaped on a motorbike but witness caught them on camera .
Police are now appealing for information to help them catch the raiders .","Two armed robbers used a sledgehammer and an axe to try and break into a jewellery shop in Wigan, Greater Manchester. One of the robbers used a sledgehammer to smash through an internal wooden door and the other used a axe to smash security glass at Uncle Jewellers and Pawn Brokers. One of the robbers used a sledgehammer to smash through an internal wooden door and the other used a axe to smash security glass at Uncle Jewellers and Pawn Brokers. One of the robbers used a sledgehammer to smash through an internal wooden door and the",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Whitney Fetters turned herself into cops in February after it emerged she 'had exchanged X-rated photos and videos with the student'
On Wednesday, she was charged with soliciting sex with a minor for 'inviting the boy over to stay the night so they could have sex'
But the plans were scuppered when the school learned of their relationship .
Fetters allegedly began texting the boy when he was just 12 .","Whitney Fetters, 28, from Putnam City, Oklahoma, has been charged with one count of soliciting sex with a minor and one count of possession of marijuana. She allegedly exchanged nude photos and videos with the boy and sent him sexually suggestive text messages. She allegedly planned to invite the boy over to stay the night so they could get high and have sex. She allegedly planned to invite the boy over to stay the night so they could have sex on February 13.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"The death of a toddler two weeks ago is being treated as suspicious .
Police issued crime scene warrant on the property in Neilrex, NSW on Wed .
Detective Whiteside said that due to inquiries it is regarded as suspicious .
The 20-month-old was rushed to hospital after  struggling to breathe .
Police believe that members of the Neilrex community have information .",The 20-month-old boy had reportedly been choking and struggling to breathe on March the 23rd. He was rushed to Coolah District Hospital by emergency services where he was pronounced dead. Police believe there are members of the Neilrex community that can help them with their investigation.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Over 100 items including children's jewellery, floor mats, kitchen utensils and silly straws contained either harmful plastics, metals or chemicals .
Many of the chemicals can be absorbed through ingestion and skin exposure, with children at risk due to their very high hand to mouth ratio .
A study of four discount retailers in the US found 81% of the products tested contained at least one hazardous chemical 'above levels of concern'
CEO of Australian College of Environmental Studies, Nicole Bijlsma, said the ACCC's active chemical inspection program was 'not good enough'","A recent study of four major discount retailers in the United States found that 133 out of 164 products tested contained at least one hazardous chemical 'above levels of concern' Australian author and CEO of the Australian College of Environmental Studies, Nicole Bijlsma, told Daily Mail Australia that an investigation into products sold at Australian two dollar stores could produce similar results.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Ashley Doody attacked pet dog Trixie  on Sunday after allegedly taking bath salts .
Trixie was seriously wounded during the attack but is expected to survive .","Ashley Doody, 30, allegedly high on bath salts, stabbed her mixed-breed dog, Trixie, with a kitchen knife. Doody, who is a nurse, has been charged with aggravated cruelty to animals. She has been charged with aggravated cruelty to animals and is due to appear before Aroostock County Superior Court on May 19.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Stacey Eden, 23, stands up for Muslim woman being bullied on the train .
Video shows a middle-aged woman ranting about Islam to quiet passenger .
Ms Eden said the ranter labelled the Muslim commuters ISIS terrorists .
She also brought up beheadings, a massacre and the Martin Place siege .
'What's that got to do with this poor woman?' Ms Eden fumed .
'Shut your mouth if you've got nothing to say'
Ms Eden said she stayed on the train to make sure they were OK .
Both parties alighted the train at the Airport shortly before 2pm Wednesday .
Police contacted Daily Mail Australia encouraging witnesses to come forward .
Islamic community leader says incidents are becoming increasingly common .
'I always make sure I have sufficient storage space on my phone to record'","Stacey Eden, 23, stood up for the Muslim woman and her partner after witnessing the ranter 'bullying' the Sydney commuter on an Airport Line train. Ms Eden recorded a snippet of the incident on her mobile phone, ending with the passenger telling her to 'breathe' Ms Eden said the Muslim couple and the angry woman alighted the train at Sydney International Airport.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Darron Gibson has been ruled out for the rest of the season with injury .
Gibson has a metatarsal problem but will be back for pre-season .
Roberto Martinez wants to extend his contract despite repeated injuries .
Everton will likely rekindle interest in Tom Cleverley in the summer .",Everton midfielder Darron Gibson will not play again this season. Everton manager Roberto Martinez expects Gibson to be ready for pre-season. Tom Cleverley has spent the season on loan at Aston Villa. Everton have put together their best sequence of results in the Barclays Premier League for more than 12 months.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"On Divorce Court episode Nathan Sellers went on show with Lia Palmquist and accused her of sleeping with every single member of Wu-Tang Clan .
He said it was during one night as she partied with them at a hotel .
Palmquist would have had sex with RZA, GZA, Ghostface Killah, Masta Killa, U-God, Inspectah Deck, Raekwon, Cappadonna and Method Man .
Ol' Dirty Bastard is dead so he wasn't involved no matter what happened .","Nathan Sellers went on Divorce Court with his ex, Lia Palmquist, and accused her of sleeping with the Wu-Tang Clan during one night as she partied with them at a hotel after a show. That would mean Palmquist had sex with the RZA, the GZA, Ghostface Killah, Masta Killa, Raekwon, U-God, Inspectah Deck, Raekwon, Cappadonna and Method Man. The tenth member of the Wu, Ol' Dirty Bastard, is dead so he wasn't involved no matter what.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Demetrious Johnson retains his UFC flyweight title .
The 28-year-old beat Kyoji Horiguchi by submission in Montreal .
Quinton Jackson beat Fabio Maldonado in UFC 186 co-main event .
Win was Jackson's first victory in the UFC since 2011 .","Demetrious Johnson retained his UFC flyweight title with a win over Kyoji Horiguchi in Montreal on Saturday night. Johnson took over in the second round, showing the wide range of skills that have earned him recognition as one of the best pound-for-pound fighters. Horiguchi was dangerous in the opening round, as his blend of unorthodox, karate-based movements and impressive speed gave the champ some pause in the early going. Johnson (22-2-1) simply took over in the second round, showing the wide range of skills that have earned him recognition as one of the best pound-for-pound fighters. Quinton 'Rampage' Jackson (36-11",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Muhammad Naviede died after his Piper Tomahawk aircraft crashed in field .
The 60-year-old sent text to relative shortly before plane span out of control .
Air Accident Investigation Branch investigation says message is 'unusual'
His daughter was on X Factor and brother entertained Cherie Blair at home .
The father-of-two was jailed for nine years in 1995 for a £45million fraud .","Muhammad Naviede's Piper Tomahawk aircraft plummeted into a field near Padbury in Buckinghamshire. The 60-year-old, whose daughter is a former X-Factor contestant, sent a text to a relative shortly before the crash on August 20 last year saying: 'I'm in a plane out of control and it's going down' An investigation by the Air Accident Investigation Branch (AAIB) said the message was 'unusual' as the leased plane did not enter a spin until after it was sent. Mr Naviede, of Regent's Park, London, had previously undertaken aerobatic",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Police: A male TSA officer signaled to a female officer when he found a man attractive .
Female officer would notify scanning machine a woman -- not a man -- was passing through .
Police: That would trigger an anomaly in groin area, leading male officer to grope passenger .","Two TSA screeners have been fired after conspiring to grope attractive men at Denver International Airport. The female TSA officer would then tell a female TSA officer that a female passenger -- not a male -- was walking through. The male TSA officer used the palms of his hands to touch the passenger's front groin area and buttocks, police say.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Archives reveal list of drunkards banned from every pub in Birmingham .
Were all put on the 1904 blacklist after convictions under Inebriates Act .
List was then sent to landlords who were not allowed to sell them booze .
Offenders were also ordered to work up to 21 days of 'hard labour'",The blacklist was sent to landlords who were not allowed to sell them alcohol. Matthew Moran was banned from every boozer in Birmingham at the turn of the century. Alice Tatlow was also banned from every pub in Birmingham for being 'drunk and disorderly',0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Kerry 'is delusional' if he expected to claim the Iranians agreed to the phased lifting of sanctions when they didn't and get away with it, he said .
Senate Armed Services Chair John McCain was responding to Iran saying there would be no formal pact unless sanctions relief is 'instant'
'I think John Kerry tried to come back and sell a bill of goods, hoping maybe that the Iranians wouldn’t say much about it,' GOP lawmaker said .
'At best, Iran agreed to disagree with the United States on key nuclear weapons-related issues and to continue talks,' another GOP senator said .
Another  said 'the Ayatollah and President Obama appear to be talking about two separate agreements...unfortunately, I can’t say I’m surprised'","John Kerry 'is delusional' if he expected to claim the Iranians agreed to the phased lifting of sanctions as part of a nuclear deal when they didn't and get away with it, says the chairman of the Senate Armed Services Committee, John McCain. 'I think John Kerry tried to come back and sell a bill of goods, hoping maybe that the Iranians wouldn’t say much about it,' the Republican lawmaker told radio host Hugh Hewitt during his Thursday program. McCain, responding to the supreme leader of Iran's proclamation yesterday that there would be no formal pact unless sanctions relief is 'instant,' said he had ",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Oshun Cafe serves four variations of Brazilian superfood, costing £6 each .
Pop-up restaurant will be open from 8 to 27 April .
Berries packed with amino acids, as well as vitamins A, B, C and E .","The Oshun Café will serve £6 bowls of Brazilian superfood acai berries. The cafe is open seven days a week. The Oshun Tang made with courgette, lime, sour cherries and acai pulp. The Oshun Maya with acai pulp, raw cacao, cinnamon, orange and avocado with nested popcorn.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Just nine points separates the bottom seven clubs in the Premier League .
QPR boss Chris Ramsey says they need three more wins to survive .
Burnley host relegation rivals Leicester in the league on Saturday .",QPR manager Chris Ramsey believes they will stay up if they win three more league games. Leicester City manager Nigel Pearson hopes his side can continue their momentum against Burnley. Sean Dyche insists his side aren't scared of relegation as a lot of people have written Burnley off.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Tottenham travel to Newcastle for their Premier League clash on Sunday .
Magpies supporters are planning a mass protest at St James' Park .
Spurs boss Mauricio Pochettino doesn't know how this will affect players .",Spurs boss Mauricio Pochettino is in an upbeat mood ahead of the trip to Newcastle. Newcastle fans are staging a mass protest against owner Mike Ashley. Pochettino is in a surprisingly upbeat mood ahead of the trip to St James' Park.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Adrian Schaffner skis at speed with pet dog on his shoulders .
Dog called Sintha appears content and leans into the wind .
Video concludes with dog jumping off and running in snow .
Footage was captured in ski resort in Val Müstair, Switzerland .",Adrian Schaffner brought his dog Sintha along to Minschuns in Val Müstair. The dog is an Appenzeller mix and is a mix of Appenzeller and Appenzeller. Mr Schaffner recorded the video of himself and his dog at Minschuns in Val Müstair.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Ringling Brothers Barnum and Bailey Circus announced that it will no longer have elephants in the show starting in 2018 .
The elephants will be taken to the Ringling Brothers Elephant Conservation Center in central Florida .
Some will live their lives out there while others will be used for breeding .","Ringling Brothers Barnum and Bailey Circus announced that it will no longer have elephants in the show starting in 2018. Once the animals are done in the ring, they'll be taken to the Ringling Brothers Elephant Conservation Center in an undisclosed, 200-acre area of Polk County in central Florida. Some of the Asian Elephants will live out their post-performance lives in the center, while other will be used for breeding. PETA released information earlier this year stating that at least since 2010, Ringling has had elephants test positive for the human strain of tuberculosis. PETA released information earlier this year stating that at least since 2010, Ringling has had elephants test positive for the human",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"West Ham's poor 2015 form has led to rumours Sam Allardyce could exit .
But Allardyce has already led West Ham past last season's points total .
Allardyce is planning for next year but unsure if he will be at West Ham .",Sam Allardyce is making plans for the summer and next season with West Ham. Allardyce's contract expires at the end of the season and his future at the club under co-owners David Gold and David Sullivan remains unsure. Allardyce has a meeting planned for the end of May with co-owners David Gold and David Sullivan. Allardyce will attempt to lead West Ham back to form when they host Stoke City on Saturday.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Ashley Mote, 79, of Hampshire, accused of string of fraud-related offences .
They include acquiring criminal property and money transfer by deception .
He denies 11 offences alleged to have taken place between 2004 and 2010 .
Southwark Crown Court hears of 'sophisticated fraud over several years'","Ashley Mote, 79, of Binsted, Hampshire, is accused of a string of fraud-related offences. He is accused of a string of fraud-related offences including acquiring criminal property and obtaining a money transfer by deception. Mote denies 11 offences alleged to have taken place between November 2004 and July 2010. He denies 11 offences alleged to have taken place between November 2004 and July 2010.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Dave Roberts, 50, bungee jumped from Transporter Bridge over River Tees .
His great-great-uncle Daniel McAllister jumped to his death at same spot .
Mr McAllister jumped off bridge in drunken bet for sixpence 100 years ago .
Mayoral candidate Mr Roberts successfully completed the jump for charity .","Dave Roberts, 50, to become mayor of Middlesbrough. He followed in his great-great-uncle's footsteps by leaping off the Transporter Bridge over the River Tees. But instead of falling to his death like his relative did more than 100 years ago - Mr Roberts survived the jump. Mr McAllister was challenged to jump off the bridge by a friend after drinking in a pub in Port Clarence in 1913. Mr Roberts was given a sixpence and a beer after his jump this week.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Reserve Deputy Robert Bates surrenders to authorities, posts bail of $25,000 .
Bates is charged with second-degree manslaughter in the killing of Eric Harris .","Reserve Deputy Robert Bates surrenders to authorities after shooting Eric Courtney Harris in the back with a handgun. Bates was charged with second-degree manslaughter Monday. Harris' brother, Andre Harris, says he is pleased District Attorney Steve Kunzweiler pressed charges. Bates was a police officer for a year in the 1960s.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
